time,job_id,num_gpu,submit_time,start_time,end_time,ddl,executed_time,JCT,pending_time,preempt,promote,best_effort_job
1044,1,1,129,240,1044,1218,804,915,111,0,0,0
4863,3,1,3120,3120,4863,9223372036854775807,1743,1743,0,0,0,1
5041,5,1,4001,4001,5041,4664,1040,1040,0,0,0,0
6877,6,1,4538,4538,6877,6780,2339,2339,0,0,0,0
7765,10,16,7001,7094,7765,7523,671,764,93,0,0,0
8483,4,1,3385,3600,8483,5936,4883,5098,215,0,0,0
8613,9,1,6975,7094,8613,8002,1519,1638,119,0,0,0
10529,11,1,8627,8723,10529,9977,1806,1902,96,0,0,0
11243,14,1,10432,10588,11243,11364,655,811,156,0,0,0
11928,15,1,10962,10962,11928,9223372036854775807,966,966,0,0,0,1
13540,17,4,12347,12408,13540,13704,1132,1193,61,0,0,0
14750,13,1,10430,10588,14750,9223372036854775807,4162,4320,158,0,0,1
22328,12,2,9137,9266,22328,9223372036854775807,13062,13191,129,0,0,1
24130,7,2,5487,5487,24130,33319,18643,18643,0,0,0,0
24399,32,1,23326,23331,24399,9223372036854775807,1068,1073,5,0,0,1
24532,24,1,20751,20781,24532,9223372036854775807,3751,3781,30,0,0,1
24942,31,8,23090,23091,24942,25055,1851,1852,1,0,0,0
26076,30,1,22851,22851,26076,27253,3225,3225,0,0,0,0
26469,20,1,17075,17287,26469,9223372036854775807,9182,9394,212,0,0,1
27638,23,1,20319,20541,27638,9223372036854775807,7097,7319,222,0,0,1
28126,36,4,24430,24531,28126,9223372036854775807,3595,3696,101,0,0,1
28030,38,1,26797,26797,28030,9223372036854775807,1233,1233,0,0,0,1
28813,40,8,27908,28025,28813,28855,788,905,117,0,0,0
30641,37,1,26066,26066,30641,9223372036854775807,4575,4575,0,0,0,1
30792,19,1,17047,17047,30792,30174,13745,13745,0,0,0,0
31059,16,1,12113,12168,31059,28280,18891,18946,55,0,0,0
32112,26,4,21464,21501,32112,33110,10611,10648,37,0,0,0
34164,27,1,21491,21501,34164,9223372036854775807,12663,12673,10,0,0,1
35058,21,1,17098,17287,35058,9223372036854775807,17771,17960,189,0,0,1
35065,43,1,34201,34326,35065,9223372036854775807,739,864,125,0,0,1
35660,25,1,20971,21021,35660,9223372036854775807,14639,14689,50,0,0,1
36110,44,1,34566,34566,36110,9223372036854775807,1544,1544,0,0,0,1
36851,29,4,22235,22434,36851,37871,14417,14616,199,0,0,0
40482,46,1,36834,36834,40482,42030,3648,3648,0,0,0,0
42903,39,1,27722,27785,42903,9223372036854775807,15118,15181,63,0,0,1
44635,50,1,42401,42534,44635,9223372036854775807,2101,2234,133,0,0,1
48192,45,1,35716,35846,48192,44068,12346,12476,130,0,0,0
48678,49,8,41402,41530,48678,9223372036854775807,7148,7276,128,0,0,1
48719,54,1,47135,47264,48719,49251,1455,1584,129,0,0,0
48911,51,8,42726,42774,48911,49701,6137,6185,48,0,0,0
49515,57,8,48601,48809,49515,49297,706,914,208,0,0,0
50911,22,1,17800,17800,50911,9223372036854775807,33111,33111,0,0,0,1
52261,59,1,50288,50288,52261,9223372036854775807,1973,1973,0,0,0,1
52384,48,1,39808,39820,52384,55141,12564,12576,12,0,0,0
52915,53,16,45451,45451,52915,53883,7464,7464,0,0,0,0
52935,61,1,50940,51009,52935,53684,1926,1995,69,0,0,0
54488,62,2,51657,51657,54488,53792,2831,2831,0,0,0,0
55114,56,4,48569,48569,55114,57199,6545,6545,0,0,0,0
56056,66,2,54702,54743,56056,55534,1313,1354,41,0,0,0
57261,67,8,55341,55463,57261,57884,1798,1920,122,0,0,0
58568,60,1,50769,50769,58568,55374,7799,7799,0,0,0,0
59405,71,1,58415,58415,59405,59349,990,990,0,0,0,0
59519,68,1,56698,56698,59519,59907,2821,2821,0,0,0,0
59747,52,2,43524,43524,59747,9223372036854775807,16223,16223,0,0,0,1
60316,70,1,57810,57981,60316,59040,2335,2506,171,0,0,0
60481,63,1,52749,52749,60481,9223372036854775807,7732,7732,0,0,0,1
61216,73,1,58482,58655,61216,9223372036854775807,2561,2734,173,0,0,1
63774,74,4,59576,59645,63774,64178,4129,4198,69,0,0,0
63986,75,1,63253,63253,63986,63877,733,733,0,0,0,0
65304,76,1,64063,64254,65304,9223372036854775807,1050,1241,191,0,0,1
69896,77,1,64513,64513,69896,68616,5383,5383,0,0,0,0
70839,42,1,34086,34086,70839,66184,36753,36753,0,0,0,0
71477,33,1,23548,23571,71477,9223372036854775807,47906,47929,23,0,0,1
71833,80,4,68928,69038,71833,71779,2795,2905,110,0,0,0
74189,83,16,72722,72722,74189,73939,1467,1467,0,0,0,0
74320,85,1,73609,73638,74320,9223372036854775807,682,711,29,0,0,1
74964,81,8,70253,70331,74964,73550,4633,4711,78,0,0,0
76659,84,1,72960,72962,76659,9223372036854775807,3697,3699,2,0,0,1
77340,86,1,76351,76456,77340,77075,884,989,105,0,0,0
78509,87,1,77127,77127,78509,9223372036854775807,1382,1382,0,0,0,1
78808,88,1,77680,77680,78808,78360,1128,1128,0,0,0,0
79237,89,1,77962,77962,79237,79782,1275,1275,0,0,0,0
79565,34,1,24102,24291,79565,9223372036854775807,55274,55463,189,0,0,1
80418,55,1,47769,47769,80418,9223372036854775807,32649,32649,0,0,0,1
80498,82,1,70951,70978,80498,9223372036854775807,9520,9547,27,0,0,1
81068,58,8,48851,49049,81068,82297,32019,32217,198,0,0,0
81736,90,1,78677,78749,81736,82631,2987,3059,72,0,0,0
82677,78,1,64681,64753,82677,9223372036854775807,17924,17996,72,0,0,1
83541,47,1,39314,39340,83541,83863,44201,44227,26,0,0,0
86980,69,1,57360,57501,86980,84295,29479,29620,141,0,0,0
87020,91,1,81511,81511,87020,89649,5509,5509,0,0,0,0
87122,95,8,86396,86396,87122,87000,726,726,0,0,0,0
87954,94,1,84440,84440,87954,87672,3514,3514,0,0,0,0
90005,97,1,89101,89172,90005,90091,833,904,71,0,0,0
91299,96,8,87610,87610,91299,9223372036854775807,3689,3689,0,0,0,1
92635,100,1,91000,91000,92635,9223372036854775807,1635,1635,0,0,0,1
95377,103,1,93648,93648,95377,9223372036854775807,1729,1729,0,0,0,1
95495,92,1,81517,81751,95495,89941,13744,13978,234,0,0,0
97391,105,1,94481,94535,97391,9223372036854775807,2856,2910,54,0,0,1
